Starting telemetry collector: boards=2 interval=30s database=/home/pi/Documents/Inverter_Board/data/telemetry.sqlite3
2026-07-26T14:35:06.918Z telemetry cycle: 2 stored, 0 skipped (inverter-board-1@192.168.50.216=stored, inverter-board-2@192.168.50.112=stored)
2026-08-03T16:52:45.529Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:53:12.324Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:53:15.393Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:53:42.303Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:53:45.396Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:54:12.285Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:54:15.374Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:54:42.268Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:54:45.251Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:55:12.253Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:55:15.318Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:55:42.239Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:55:45.320Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:56:12.221Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:56:15.286Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:56:42.308Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:56:45.372Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:57:12.292Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:57:15.341Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:57:42.281Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:57:45.308Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:58:12.276Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:58:15.302Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:58:42.250Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:58:45.265Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:59:12.236Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:59:15.330Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T16:59:42.316Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T16:59:45.304Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:00:12.305Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:00:15.397Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:00:42.281Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:00:45.460Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:01:12.271Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:01:15.378Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:01:42.252Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:01:45.285Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:02:12.237Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:02:15.286Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:02:42.321Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:02:45.360Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:03:12.307Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:03:16.617Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:03:42.289Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:03:45.392Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:04:12.269Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:04:15.470Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:04:42.260Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:04:45.370Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:05:12.240Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:05:15.346Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:05:42.219Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:05:45.314Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:06:12.320Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:06:15.398Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:06:42.299Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:06:45.408Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:07:12.280Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:07:15.282Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:07:42.262Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:07:45.342Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:08:12.246Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:08:16.810Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:08:42.225Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:08:45.243Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:09:12.320Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:09:15.437Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:09:42.298Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:09:45.306Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:10:12.283Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:10:15.367Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:10:42.266Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:10:45.292Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:11:12.261Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:11:15.280Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:11:42.239Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:11:45.342Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:12:12.318Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:12:15.318Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:12:42.304Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:12:45.387Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:13:12.288Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:13:15.279Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:13:42.274Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:13:45.355Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:14:12.255Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:14:15.236Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:14:42.239Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:14:45.300Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:15:12.223Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:15:15.206Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:15:42.311Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:15:45.374Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:16:12.302Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:16:15.361Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:16:42.284Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:16:45.326Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:17:12.260Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:17:15.422Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:17:42.246Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:17:45.288Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:18:12.231Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:18:15.352Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:18:42.320Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:18:45.330Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:19:12.301Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:19:15.404Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:19:42.286Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:19:45.313Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:20:12.270Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:20:15.390Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:20:42.253Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:20:45.268Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:21:12.233Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:21:15.345Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:21:42.319Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:21:46.740Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:22:12.311Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:22:15.504Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:22:42.289Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:22:45.280Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:23:12.272Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:23:15.345Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:23:42.446Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:23:45.461Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:24:12.244Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:24:15.324Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:24:42.225Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:24:45.308Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:25:12.313Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:25:15.386Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:25:42.300Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:25:45.345Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:26:12.284Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
2026-08-03T17:26:15.345Z inverter cycle: 2 stored, 0 skipped (inverter-anenji@192.168.1.18=stored, inverter-easun@192.168.1.185=stored)
2026-08-03T17:26:42.264Z telemetry cycle: 3 stored, 0 skipped (inverter-board-1-bms1@192.168.1.5/api/telemetry=stored, inverter-board-1-bms2@192.168.1.5/api/telemetry2=stored, inverter-board-2-bms1@192.168.1.167/api/telemetry=stored)
